loan,months,income,expenses,necessary_expenses,unnecessary_expenses,loan_payment
9030.0,60,8992.88,5164.72,4116.37,1048.35,170.33
9030.0,60,8992.88,4956.37,4045.63,910.74,177.49
9030.0,60,8992.88,4934.64,4091.59,843.05,178.28
9030.0,60,8992.88,5263.69,4367.66,896.03,167.13
9030.0,60,8992.88,5094.73,4233.92,860.81,172.67
9030.0,60,8992.88,5131.04,4240.44,890.6,171.45
9030.0,60,8992.88,5356.14,4357.21,998.93,164.25
9030.0,60,8992.88,4833.96,4115.25,718.71,180.6
9030.0,60,8992.88,5294.72,3973.1,1321.63,166.15
9030.0,60,8992.88,4804.14,3935.32,868.82,180.6
9030.0,60,8992.88,5071.89,4192.23,879.66,173.45
9030.0,60,8992.88,5135.17,4344.01,791.15,171.31
9030.0,60,8992.88,4981.89,3977.44,1004.45,176.59
9030.0,60,8992.88,5255.19,4062.96,1192.23,167.4
9030.0,60,8992.88,5078.36,4120.88,957.47,173.23
9030.0,60,8992.88,4851.52,4086.65,764.87,180.6
9030.0,60,8992.88,5046.98,4054.96,992.02,174.31
9030.0,60,8992.88,5350.97,4279.33,1071.63,164.41
9030.0,60,8992.88,5075.18,4328.48,746.7,173.34
9030.0,60,8992.88,4945.13,3992.51,952.61,177.9
9030.0,60,8992.88,4955.68,4195.97,759.71,63.95
2730.0,12,6161.4,3620.6,2973.19,647.41,251.65
2730.0,12,6161.4,3426.85,2688.81,738.03,265.88
2730.0,12,6161.4,3235.24,2782.84,452.4,273.0
2730.0,12,6161.4,3664.83,2939.8,725.03,248.61
2730.0,12,6161.4,3626.3,2936.37,689.93,251.25
2730.0,12,6161.4,3448.54,2718.76,729.78,264.2
2730.0,12,6161.4,3413.3,2789.04,624.26,266.93
2730.0,12,6161.4,3663.56,2812.91,850.65,248.7
2730.0,12,6161.4,3531.54,2909.27,622.28,257.99
2730.0,12,6161.4,3325.11,2757.45,567.66,273.0
2730.0,12,6161.4,3451.03,2718.54,732.49,128.78
7875.0,36,1409.76,769.56,631.37,138.19,260.47
7875.0,36,1409.76,1003.62,654.38,349.23,217.56
7875.0,36,1409.76,802.81,634.23,168.58,249.68
7875.0,36,1409.76,796.98,660.1,136.88,251.51
7875.0,36,1409.76,812.43,658.85,153.58,246.73
7875.0,36,1409.76,751.99,615.73,136.26,262.5
7875.0,36,1409.76,784.05,645.0,139.05,255.66
7875.0,36,1409.76,754.36,636.39,117.98,262.5
7875.0,36,1409.76,1052.73,629.59,423.14,209.59
7875.0,36,1409.76,779.0,631.89,147.11,257.32
7875.0,36,1409.76,824.15,679.24,144.91,243.22
7875.0,36,1409.76,761.62,615.78,145.84,262.5
7875.0,36,1409.76,781.31,677.96,103.35,256.56
7875.0,36,1409.76,804.06,670.71,133.35,249.3
7875.0,36,1409.76,798.16,641.82,156.35,251.14
7875.0,36,1409.76,769.67,624.1,145.57,260.44
7875.0,36,1409.76,762.75,615.24,147.5,262.5
7875.0,36,1409.76,1050.45,653.03,397.42,190.82
7875.0,36,1409.76,828.4,644.29,184.11,241.97
7875.0,36,1409.76,807.79,662.34,145.45,248.15
7875.0,36,1409.76,746.72,615.64,131.08,262.5
7875.0,36,1409.76,742.61,634.65,107.96,262.5
7875.0,36,1409.76,784.56,685.47,99.09,255.49
7875.0,36,1409.76,796.38,664.83,131.56,251.7
7875.0,36,1409.76,894.61,616.95,277.66,224.06
7875.0,36,1409.76,830.84,651.54,179.3,241.26
7875.0,36,1409.76,830.48,665.75,164.73,241.37
7875.0,36,1409.76,819.25,665.82,153.42,244.68
7875.0,36,1409.76,760.65,614.23,146.42,262.5
7875.0,36,1409.76,835.32,646.93,188.39,239.97
7875.0,36,1409.76,845.49,678.87,166.62,237.08
7875.0,36,1409.76,814.02,669.28,144.74,211.78
3885.0,12,4595.62,2668.59,2207.8,460.79,362.4
3885.0,12,4595.62,2580.94,2082.17,498.77,374.71
3885.0,12,4595.62,2561.43,2119.9,441.52,377.56
3885.0,12,4595.62,2784.6,2212.95,571.66,347.3
3885.0,12,4595.62,2712.86,2192.24,520.63,356.48
3885.0,12,4595.62,2541.87,2002.85,539.02,380.47
3885.0,12,4595.62,2467.93,2068.91,399.02,388.5
3885.0,12,4595.62,2716.39,2203.66,512.73,356.02
3885.0,12,4595.62,2576.18,2081.93,494.25,375.4
3885.0,12,4595.62,2502.54,2058.26,444.29,386.44
3885.0,12,4595.62,2570.3,2186.3,384.01,179.73
18480.0,12,8367.56,4609.78,3709.59,900.2,1816.99
18480.0,12,8367.56,4977.87,3761.48,1216.39,1682.63
18480.0,12,8367.56,4687.99,3719.55,968.43,1786.68
18480.0,12,8367.56,4536.0,3783.1,752.91,1846.54
18480.0,12,8367.56,4864.56,3784.06,1080.51,1721.82
18480.0,12,8367.56,4569.36,3757.77,811.59,1833.06
18480.0,12,8367.56,4597.02,3986.12,610.9,1822.03
18480.0,12,8367.56,4958.46,3954.74,1003.72,1689.22
18480.0,12,8367.56,4740.12,3815.94,924.18,1767.03
18480.0,12,8367.56,4838.2,3797.64,1040.56,1731.21
18480.0,12,8367.56,4668.86,4012.26,656.6,782.78
8190.0,12,5528.85,3098.33,2476.18,622.15,791.63
8190.0,12,5528.85,3289.9,2686.59,603.31,745.53
8190.0,12,5528.85,3106.85,2464.79,642.06,789.46
8190.0,12,5528.85,3246.94,2586.88,660.06,755.4
8190.0,12,5528.85,3035.33,2474.34,560.99,808.06
8190.0,12,5528.85,3152.84,2473.55,679.28,777.95
8190.0,12,5528.85,3125.74,2497.76,627.98,784.69
8190.0,12,5528.85,2939.16,2417.21,521.95,819.0
8190.0,12,5528.85,3347.01,2664.55,682.46,732.81
8190.0,12,5528.85,3114.17,2531.48,582.68,787.61
8190.0,12,5528.85,3299.8,2457.72,842.07,397.86
15645.0,24,6617.55,3695.48,3028.22,667.26,758.76
15645.0,24,6617.55,3727.39,3088.53,638.85,752.26
15645.0,24,6617.55,3973.9,3224.37,749.53,705.6
15645.0,24,6617.55,3706.75,3154.43,552.32,756.45
15645.0,24,6617.55,3764.46,3134.3,630.16,744.86
15645.0,24,6617.55,3631.03,2961.12,669.91,772.23
15645.0,24,6617.55,3635.53,2989.06,646.47,771.27
15645.0,24,6617.55,3652.11,2894.4,757.72,767.77
15645.0,24,6617.55,4248.79,3046.8,1201.99,659.95
15645.0,24,6617.55,3693.19,2988.58,704.61,759.23
15645.0,24,6617.55,3732.36,2889.68,842.68,751.26
15645.0,24,6617.55,3700.12,2941.13,758.99,757.81
15645.0,24,6617.55,3612.14,3023.27,588.88,776.27
15645.0,24,6617.55,3682.49,2923.37,759.12,761.44
15645.0,24,6617.55,4013.02,2890.22,1122.8,698.72
15645.0,24,6617.55,3741.98,3052.42,689.55,749.33
15645.0,24,6617.55,3854.15,3080.17,773.98,727.52
15645.0,24,6617.55,3979.52,3032.19,947.33,704.6
15645.0,24,6617.55,3694.39,3215.47,478.92,758.98
15645.0,24,6617.55,3812.34,3143.96,668.38,735.5
15645.0,24,6617.55,3400.15,2929.55,470.6,775.19
6825.0,12,6899.77,3815.39,3268.25,547.14,668.54
6825.0,12,6899.77,3900.87,3196.28,704.59,653.89
6825.0,12,6899.77,3928.99,3142.43,786.57,649.21
6825.0,12,6899.77,3972.98,3181.06,791.92,642.03
6825.0,12,6899.77,3712.28,3221.78,490.5,682.5
6825.0,12,6899.77,3814.26,3088.26,726.01,668.74
6825.0,12,6899.77,4045.27,3329.92,715.35,630.55
6825.0,12,6899.77,3957.34,3323.25,634.08,644.57
6825.0,12,6899.77,4138.33,3249.77,888.56,616.37
6825.0,12,6899.77,3836.92,3204.7,632.21,664.79
6825.0,12,6899.77,3615.28,3097.22,518.06,303.79
41370.0,36,7716.6,4323.57,3487.44,836.13,1333.15
41370.0,36,7716.6,4468.7,3597.0,871.71,1289.86
41370.0,36,7716.6,4477.92,3721.42,756.5,1287.2
41370.0,36,7716.6,4398.63,3698.74,699.89,1310.4
41370.0,36,7716.6,4299.24,3489.83,809.41,1340.7
41370.0,36,7716.6,4123.22,3424.27,698.95,1379.0
41370.0,36,7716.6,4565.13,3731.08,834.04,1262.61
41370.0,36,7716.6,4160.77,3412.09,748.68,1379.0
41370.0,36,7716.6,4578.75,3707.25,871.5,1258.85
41370.0,36,7716.6,4601.37,3670.59,930.77,1252.67
41370.0,36,7716.6,4135.33,3442.57,692.77,1379.0
41370.0,36,7716.6,4424.44,3416.62,1007.82,1302.76
41370.0,36,7716.6,4189.52,3540.78,648.75,1375.81
41370.0,36,7716.6,4668.52,3537.07,1131.46,1234.65
41370.0,36,7716.6,4607.87,3645.86,962.01,1250.9
41370.0,36,7716.6,4549.3,3725.35,823.94,1267.0
41370.0,36,7716.6,4400.98,3468.84,932.14,1309.7
41370.0,36,7716.6,4308.29,3451.41,856.89,1337.88
41370.0,36,7716.6,4304.03,3408.44,895.59,1339.2
41370.0,36,7716.6,4578.91,3754.48,824.43,1258.81
41370.0,36,7716.6,4391.31,3566.09,825.22,1312.59
41370.0,36,7716.6,4294.86,3548.84,746.02,1342.06
41370.0,36,7716.6,4238.86,3404.89,833.97,1359.79
41370.0,36,7716.6,4387.11,3518.59,868.52,1313.84
41370.0,36,7716.6,4367.65,3444.56,923.09,1319.7
41370.0,36,7716.6,4160.25,3404.03,756.22,1379.0
41370.0,36,7716.6,4284.79,3499.68,785.11,1345.22
41370.0,36,7716.6,4458.39,3440.11,1018.28,1292.84
41370.0,36,7716.6,4261.85,3592.44,669.41,1352.46
41370.0,36,7716.6,4090.56,3383.0,707.56,1379.0
41370.0,36,7716.6,4635.28,3699.7,935.58,1243.5
41370.0,36,7716.6,4388.89,3634.68,754.21,580.83
34335.0,24,5639.74,3202.33,2733.03,469.3,1637.69
34335.0,24,5639.74,3015.01,2542.37,472.64,1716.75
34335.0,24,5639.74,3292.09,2737.42,554.67,1593.04
34335.0,24,5639.74,3371.61,2690.61,681.0,1555.47
34335.0,24,5639.74,3161.47,2607.19,554.28,1658.86
34335.0,24,5639.74,3197.47,2565.95,631.52,1640.18
34335.0,24,5639.74,3272.18,2610.34,661.84,1602.73
34335.0,24,5639.74,3114.28,2557.1,557.18,1683.99
34335.0,24,5639.74,3171.69,2643.53,528.16,1653.51
34335.0,24,5639.74,3244.81,2646.17,598.64,1616.25
34335.0,24,5639.74,3486.46,2599.82,886.64,1504.23
34335.0,24,5639.74,3166.75,2499.49,667.26,1656.09
34335.0,24,5639.74,3270.04,2730.27,539.77,1603.78
34335.0,24,5639.74,3420.38,2688.02,732.36,1533.29
34335.0,24,5639.74,3061.46,2543.16,518.29,1713.05
34335.0,24,5639.74,3577.64,2735.31,842.33,1465.89
34335.0,24,5639.74,3412.14,2719.72,692.42,1536.99
34335.0,24,5639.74,3231.23,2675.59,555.64,1623.04
34335.0,24,5639.74,3475.32,2539.96,935.36,1509.05
34335.0,24,5639.74,3215.98,2647.89,568.09,1630.74
34335.0,24,5639.74,3253.52,2736.36,517.16,1611.93
34335.0,24,5639.74,3170.44,2627.12,543.32,588.46
32970.0,36,3215.44,1804.8,1517.77,287.03,1060.57
32970.0,36,3215.44,2198.6,1528.13,670.47,911.7
32970.0,36,3215.44,1860.27,1563.3,296.97,1028.95
32970.0,36,3215.44,1801.98,1430.06,371.92,1062.23
32970.0,36,3215.44,2065.19,1537.77,527.42,926.85
32970.0,36,3215.44,1938.02,1550.07,387.96,987.67
32970.0,36,3215.44,1723.42,1423.26,300.15,1099.0
32970.0,36,3215.44,1840.89,1443.86,397.03,1039.78
32970.0,36,3215.44,1796.45,1479.43,317.02,1065.5
32970.0,36,3215.44,1799.82,1501.31,298.51,1063.51
32970.0,36,3215.44,1788.16,1521.39,266.77,1070.44
32970.0,36,3215.44,1753.48,1460.16,293.32,1091.61
32970.0,36,3215.44,1809.42,1554.17,255.25,1057.87
32970.0,36,3215.44,1758.81,1431.08,327.74,1088.3
32970.0,36,3215.44,1875.67,1559.13,316.54,1020.5
32970.0,36,3215.44,1940.17,1548.8,391.36,986.58
32970.0,36,3215.44,1906.86,1561.06,345.8,1003.81
32970.0,36,3215.44,1822.63,1516.32,306.31,1050.2
32970.0,36,3215.44,1702.78,1405.78,297.0,1099.0
32970.0,36,3215.44,1881.92,1500.98,380.94,1017.11
32970.0,36,3215.44,1990.4,1406.32,584.08,961.68
32970.0,36,3215.44,1909.07,1559.27,349.8,1002.65
32970.0,36,3215.44,1815.09,1485.62,329.48,1054.56
32970.0,36,3215.44,1773.46,1464.43,309.03,1079.32
32970.0,36,3215.44,1937.19,1563.43,373.77,988.09
32970.0,36,3215.44,1710.39,1474.75,235.64,1099.0
32970.0,36,3215.44,1695.71,1422.77,272.93,1099.0
32970.0,36,3215.44,1780.83,1508.11,272.72,1074.85
32970.0,36,3215.44,1699.8,1429.06,270.74,1099.0
32970.0,36,3215.44,1849.14,1536.03,313.12,1035.14
32970.0,36,3215.44,1859.77,1513.91,345.86,1029.22
32970.0,36,3215.44,2060.4,1418.39,642.01,716.31
18585.0,24,9533.26,5195.97,4385.27,810.7,923.51
18585.0,24,9533.26,5363.52,4558.88,804.64,894.66
18585.0,24,9533.26,5730.38,4245.5,1484.88,837.38
18585.0,24,9533.26,5228.43,4426.31,802.12,917.77
18585.0,24,9533.26,5179.34,4326.43,852.91,926.47
18585.0,24,9533.26,5422.82,4240.61,1182.21,884.87
18585.0,24,9533.26,5158.21,4254.49,903.72,929.25
18585.0,24,9533.26,5441.65,4571.48,870.17,881.81
18585.0,24,9533.26,5371.67,4383.59,988.08,893.3
18585.0,24,9533.26,5317.38,4272.51,1044.87,902.42
18585.0,24,9533.26,5442.08,4359.55,1082.53,881.74
18585.0,24,9533.26,5294.56,4394.61,899.95,906.31
18585.0,24,9533.26,5090.79,4181.0,909.79,929.25
18585.0,24,9533.26,5323.32,4378.43,944.89,901.41
18585.0,24,9533.26,5295.41,4271.71,1023.7,906.16
18585.0,24,9533.26,5737.46,4622.78,1114.68,836.35
18585.0,24,9533.26,5368.47,4362.26,1006.2,893.83
18585.0,24,9533.26,5431.23,4395.85,1035.38,883.5
18585.0,24,9533.26,5224.96,4307.12,917.84,918.38
18585.0,24,9533.26,5169.9,4197.64,972.27,928.16
18585.0,24,9533.26,5395.97,4465.99,929.98,608.46
37695.0,48,4545.59,2530.27,2083.38,446.89,917.02
37695.0,48,4545.59,2951.02,2139.13,811.89,786.27
37695.0,48,4545.59,2564.59,2070.3,494.29,904.75
37695.0,48,4545.59,2494.29,2017.2,477.08,930.25
37695.0,48,4545.59,2609.54,2167.03,442.51,889.17
37695.0,48,4545.59,2542.11,2007.63,534.48,912.75
37695.0,48,4545.59,2482.58,2065.72,416.86,934.64
37695.0,48,4545.59,2577.54,2214.02,363.52,900.2
37695.0,48,4545.59,2674.64,2189.74,484.9,867.52
37695.0,48,4545.59,2680.26,2125.18,555.07,865.7
37695.0,48,4545.59,2512.71,2033.94,478.77,923.43
37695.0,48,4545.59,2621.45,2184.6,436.85,885.13
37695.0,48,4545.59,2571.89,2073.5,498.39,902.18
37695.0,48,4545.59,2632.37,2214.63,417.73,881.45
37695.0,48,4545.59,2574.35,2183.22,391.13,901.32
37695.0,48,4545.59,2552.23,2198.9,353.33,909.13
37695.0,48,4545.59,2545.15,2183.15,362.0,911.66
37695.0,48,4545.59,2335.75,2025.51,310.24,942.38
37695.0,48,4545.59,2541.53,2135.45,406.08,912.96
37695.0,48,4545.59,2569.87,2142.91,426.95,902.89
37695.0,48,4545.59,2551.17,2070.76,480.41,909.51
37695.0,48,4545.59,2660.44,2210.32,450.11,872.15
37695.0,48,4545.59,2479.95,2046.46,433.49,935.63
37695.0,48,4545.59,2714.03,2203.24,510.79,854.93
37695.0,48,4545.59,2550.76,2066.05,484.71,909.66
37695.0,48,4545.59,2378.88,1996.18,382.7,942.38
37695.0,48,4545.59,2326.45,1989.87,336.58,942.38
37695.0,48,4545.59,2648.14,2171.6,476.54,876.2
37695.0,48,4545.59,2644.8,2070.44,574.36,877.31
37695.0,48,4545.59,2357.7,2024.78,332.92,942.38
37695.0,48,4545.59,2554.59,2106.05,448.54,908.29
37695.0,48,4545.59,2496.96,2050.48,446.49,929.25
37695.0,48,4545.59,2627.91,2110.91,517.0,882.95
37695.0,48,4545.59,2753.03,2168.47,584.56,842.82
37695.0,48,4545.59,2533.36,2154.07,379.28,915.9
37695.0,48,4545.59,2501.75,2031.92,469.83,927.48
37695.0,48,4545.59,2546.04,2119.13,426.91,911.34
37695.0,48,4545.59,2463.46,2066.41,397.05,941.89
37695.0,48,4545.59,2673.98,2152.02,521.96,867.74
37695.0,48,4545.59,2407.54,2000.12,407.41,942.38
37695.0,48,4545.59,2913.48,2076.25,837.23,796.41
37695.0,48,4545.59,2572.7,2076.5,496.19,785.26
2100.0,24,2101.61,1113.05,946.79,166.26,105.0
2100.0,24,2101.61,1236.03,1013.68,222.35,96.7
2100.0,24,2101.61,1232.94,1014.59,218.34,96.95
2100.0,24,2101.61,1174.79,935.5,239.28,101.75
2100.0,24,2101.61,1192.97,998.48,194.49,100.2
2100.0,24,2101.61,1227.08,1007.39,219.69,97.41
2100.0,24,2101.61,1173.81,944.9,228.91,101.83
2100.0,24,2101.61,1546.36,952.87,593.5,82.36
2100.0,24,2101.61,1095.63,951.15,144.48,105.0
2100.0,24,2101.61,1196.89,1007.29,189.6,99.87
2100.0,24,2101.61,1272.31,1018.18,254.13,93.95
2100.0,24,2101.61,1265.65,997.53,268.12,94.44
2100.0,24,2101.61,1304.74,930.91,373.83,91.61
2100.0,24,2101.61,1195.46,958.87,236.59,99.99
2100.0,24,2101.61,1104.85,935.11,169.74,105.0
2100.0,24,2101.61,1515.01,989.68,525.33,78.9
2100.0,24,2101.61,1206.96,942.03,264.93,99.03
2100.0,24,2101.61,1220.51,999.06,221.45,97.93
2100.0,24,2101.61,1153.2,957.96,195.24,103.65
2100.0,24,2101.61,1220.36,1023.89,196.47,97.95
2100.0,24,2101.61,1171.61,920.45,251.16,102.02
2100.0,24,2101.61,1195.62,940.6,255.02,48.47
32550.0,12,8414.74,4767.34,3918.58,848.76,3112.06
32550.0,12,8414.74,4995.34,4031.2,964.14,2970.02
32550.0,12,8414.74,4987.04,4069.22,917.82,2974.96
32550.0,12,8414.74,4690.19,3742.32,947.87,3163.25
32550.0,12,8414.74,4479.49,3750.73,728.75,3255.0
32550.0,12,8414.74,4901.22,3995.63,905.6,3027.05
32550.0,12,8414.74,4521.04,3762.24,758.81,3255.0
32550.0,12,8414.74,4820.05,3951.53,868.51,3078.03
32550.0,12,8414.74,4530.28,3820.95,709.33,3255.0
32550.0,12,8414.74,4635.11,3994.73,640.38,3200.84
32550.0,12,8414.74,4958.37,3872.61,1085.76,1258.8
7980.0,24,4287.67,2400.63,2017.78,382.85,386.01
7980.0,24,4287.67,2807.16,1973.55,833.6,330.17
7980.0,24,4287.67,2493.47,2046.52,446.95,371.64
7980.0,24,4287.67,2541.59,2079.74,461.86,364.6
7980.0,24,4287.67,2281.45,1900.07,381.38,399.0
7980.0,24,4287.67,2441.17,2059.11,382.05,379.6
7980.0,24,4287.67,2443.27,2061.39,381.87,379.28
7980.0,24,4287.67,2479.87,2053.62,426.25,373.68
7980.0,24,4287.67,2338.51,1911.14,427.37,396.27
7980.0,24,4287.67,2384.23,1883.68,500.55,388.67
7980.0,24,4287.67,2435.84,1927.58,508.26,380.43
7980.0,24,4287.67,2379.83,1951.46,428.37,389.39
7980.0,24,4287.67,2402.68,2008.5,394.18,385.68
7980.0,24,4287.67,2315.43,1994.87,320.56,399.0
7980.0,24,4287.67,2364.34,1883.57,480.76,391.94
7980.0,24,4287.67,2464.86,1963.91,500.95,375.95
7980.0,24,4287.67,2443.07,1880.47,562.6,379.31
7980.0,24,4287.67,2670.28,1890.13,780.16,347.03
7980.0,24,4287.67,2530.25,2040.12,490.13,366.24
7980.0,24,4287.67,2455.6,1983.73,471.87,377.37
7980.0,24,4287.67,2620.59,1920.14,700.45,353.61
7980.0,24,4287.67,2643.77,2073.01,570.76,65.12
14910.0,36,3951.82,2091.64,1737.95,353.69,497.0
14910.0,36,3951.82,2616.61,1751.61,865.0,411.8
14910.0,36,3951.82,2264.92,1889.62,375.3,469.71
14910.0,36,3951.82,2410.81,1813.0,597.8,441.29
14910.0,36,3951.82,2292.55,1856.3,436.25,464.05
14910.0,36,3951.82,2099.16,1799.44,299.71,497.0
14910.0,36,3951.82,2233.24,1769.1,464.13,476.38
14910.0,36,3951.82,2364.62,1732.1,632.53,449.91
14910.0,36,3951.82,2095.82,1768.16,327.67,497.0
14910.0,36,3951.82,2169.83,1721.21,448.62,490.3
14910.0,36,3951.82,2306.92,1805.74,501.18,461.16
14910.0,36,3951.82,2214.57,1845.68,368.88,480.39
14910.0,36,3951.82,2221.96,1870.48,351.47,478.8
14910.0,36,3951.82,2277.65,1866.83,410.82,467.09
14910.0,36,3951.82,2195.82,1769.52,426.3,484.5
14910.0,36,3951.82,2094.25,1756.76,337.49,497.0
14910.0,36,3951.82,2209.86,1799.38,410.49,481.42
14910.0,36,3951.82,2219.88,1762.27,457.6,479.24
14910.0,36,3951.82,2288.54,1812.5,476.04,464.87
14910.0,36,3951.82,2335.85,1898.47,437.38,455.45
14910.0,36,3951.82,2223.9,1782.64,441.26,478.38
14910.0,36,3951.82,2149.95,1738.01,411.94,494.83
14910.0,36,3951.82,2317.89,1895.38,422.51,458.98
14910.0,36,3951.82,2292.1,1925.31,366.79,464.14
14910.0,36,3951.82,2194.19,1870.42,323.77,484.85
14910.0,36,3951.82,2218.48,1826.79,391.68,479.55
14910.0,36,3951.82,2244.95,1821.37,423.58,473.89
14910.0,36,3951.82,2439.68,1788.8,650.88,436.07
14910.0,36,3951.82,2278.78,1838.26,440.52,466.86
14910.0,36,3951.82,2225.42,1860.51,364.91,478.05
14910.0,36,3951.82,2295.42,1837.83,457.59,463.47
14910.0,36,3951.82,2258.66,1923.78,334.88,286.57
20475.0,48,5209.76,2954.66,2373.55,581.12,488.88
20475.0,48,5209.76,3150.56,2376.84,773.73,458.49
20475.0,48,5209.76,2703.1,2312.73,390.38,511.88
20475.0,48,5209.76,2994.84,2477.21,517.63,482.33
20475.0,48,5209.76,2909.23,2442.67,466.56,496.52
20475.0,48,5209.76,2874.86,2361.21,513.65,502.46
20475.0,48,5209.76,2742.38,2278.9,463.48,511.88
20475.0,48,5209.76,2872.21,2286.38,585.83,502.92
20475.0,48,5209.76,3175.1,2508.96,666.13,454.94
20475.0,48,5209.76,2791.68,2311.61,480.07,511.88
20475.0,48,5209.76,3066.75,2498.34,568.41,471.02
20475.0,48,5209.76,2988.13,2424.34,563.79,483.41
20475.0,48,5209.76,2993.23,2394.39,598.84,482.59
20475.0,48,5209.76,3034.01,2457.88,576.12,476.1
20475.0,48,5209.76,3318.44,2385.38,933.06,435.29
20475.0,48,5209.76,2803.72,2276.68,527.04,511.88
20475.0,48,5209.76,2865.27,2406.07,459.19,504.14
20475.0,48,5209.76,2935.78,2421.11,514.67,492.03
20475.0,48,5209.76,3045.46,2533.13,512.33,474.31
20475.0,48,5209.76,2760.0,2293.14,466.86,511.88
20475.0,48,5209.76,2951.49,2417.59,533.9,489.41
20475.0,48,5209.76,3426.15,2413.13,1013.02,421.61
20475.0,48,5209.76,2933.5,2373.31,560.19,492.41
20475.0,48,5209.76,2869.22,2456.18,413.04,503.44
20475.0,48,5209.76,3180.32,2527.66,652.65,454.2
20475.0,48,5209.76,2868.94,2476.16,392.78,503.49
20475.0,48,5209.76,2963.88,2521.5,442.38,487.36
20475.0,48,5209.76,3040.19,2515.38,524.82,475.13
20475.0,48,5209.76,2986.94,2309.31,677.63,483.6
20475.0,48,5209.76,2926.47,2411.65,514.82,493.59
20475.0,48,5209.76,2849.22,2281.81,567.41,506.98
20475.0,48,5209.76,3034.86,2436.21,598.66,475.96
20475.0,48,5209.76,3022.65,2359.26,663.38,477.89
20475.0,48,5209.76,2984.78,2410.52,574.26,483.95
20475.0,48,5209.76,3177.26,2473.65,703.61,454.63
20475.0,48,5209.76,3011.43,2369.55,641.88,479.67
20475.0,48,5209.76,2846.92,2414.34,432.57,507.39
20475.0,48,5209.76,2958.06,2424.29,533.77,488.32
20475.0,48,5209.76,2725.28,2291.45,433.83,511.88
20475.0,48,5209.76,3217.99,2511.43,706.57,448.88
20475.0,48,5209.76,2852.15,2316.32,535.83,506.46
20475.0,48,5209.76,2914.33,2361.19,553.14,495.65
20475.0,48,5209.76,2894.6,2389.94,504.65,68.31
41685.0,24,9364.51,5039.99,4175.51,864.48,2084.25
41685.0,24,9364.51,5595.31,4532.97,1062.34,1889.48
41685.0,24,9364.51,5163.4,4285.72,877.68,2047.53
41685.0,24,9364.51,5463.11,4306.4,1156.71,1935.2
41685.0,24,9364.51,5311.89,4407.89,903.99,1990.3
41685.0,24,9364.51,5453.65,4463.43,990.22,1938.56
41685.0,24,9364.51,5394.75,4323.95,1070.81,1959.73
41685.0,24,9364.51,5461.97,4450.74,1011.22,1935.61
41685.0,24,9364.51,5279.79,4301.04,978.75,2002.4
41685.0,24,9364.51,5005.94,4142.39,863.55,2084.25
41685.0,24,9364.51,5388.67,4414.37,974.3,1961.94
41685.0,24,9364.51,5071.37,4106.23,965.13,2084.25
41685.0,24,9364.51,5274.52,4376.62,897.9,2004.4
41685.0,24,9364.51,5207.41,4238.59,968.82,2030.23
41685.0,24,9364.51,5013.51,4255.04,758.48,2084.25
41685.0,24,9364.51,5103.01,4089.47,1013.54,2071.76
41685.0,24,9364.51,5338.15,4278.18,1059.97,1980.51
41685.0,24,9364.51,5685.59,4399.13,1286.46,1859.48
41685.0,24,9364.51,5018.26,4143.9,874.36,2084.25
41685.0,24,9364.51,5588.72,4549.92,1038.8,1891.71
41685.0,24,9364.51,5461.42,4348.47,1112.95,1764.92
14805.0,48,9081.53,5255.18,4067.45,1187.72,346.46
14805.0,48,9081.53,5181.85,4213.16,968.68,351.36
14805.0,48,9081.53,4979.2,4283.86,695.34,365.66
14805.0,48,9081.53,5055.34,4086.07,969.27,360.15
14805.0,48,9081.53,5340.64,4307.97,1032.68,340.91
14805.0,48,9081.53,5204.08,4293.44,910.64,349.86
14805.0,48,9081.53,5046.26,3988.1,1058.16,360.8
14805.0,48,9081.53,5295.13,4351.31,943.82,343.85
14805.0,48,9081.53,4862.55,3956.8,905.75,370.12
14805.0,48,9081.53,5418.97,4421.15,997.82,335.99
14805.0,48,9081.53,5275.03,4159.33,1115.71,345.16
14805.0,48,9081.53,5330.39,4385.54,944.85,341.57
14805.0,48,9081.53,5165.98,4165.39,1000.6,352.44
14805.0,48,9081.53,5201.57,4283.62,917.95,350.03
14805.0,48,9081.53,5101.4,4215.48,885.91,356.9
14805.0,48,9081.53,5106.92,4099.11,1007.81,356.52
14805.0,48,9081.53,5105.29,4383.75,721.53,356.63
14805.0,48,9081.53,5028.2,4128.85,899.35,362.1
14805.0,48,9081.53,4904.02,4175.19,728.83,370.12
14805.0,48,9081.53,5473.72,4342.88,1130.84,332.63
14805.0,48,9081.53,5202.36,4215.74,986.62,349.98
14805.0,48,9081.53,4912.71,4098.89,813.83,370.12
14805.0,48,9081.53,4887.76,3989.22,898.54,370.12
14805.0,48,9081.53,5086.14,4004.7,1081.43,357.97
14805.0,48,9081.53,5248.31,4313.92,934.39,346.91
14805.0,48,9081.53,4909.94,4021.93,888.01,370.12
14805.0,48,9081.53,5061.52,4064.34,997.17,359.72
14805.0,48,9081.53,5050.27,3960.38,1089.9,360.52
14805.0,48,9081.53,5079.9,4112.51,967.39,358.41
14805.0,48,9081.53,5282.71,4141.27,1141.44,344.65
14805.0,48,9081.53,5097.62,4232.59,865.03,357.17
14805.0,48,9081.53,5168.27,4225.5,942.78,352.29
14805.0,48,9081.53,5428.12,4232.93,1195.19,335.42
